REV_NUMBER,REV_ALPHABET,CABLE_SIZE,PROCURED_BY,CABLE_TAG,START_EQPT,END_EQPT,LENGTH_SRRL,NO_OF_RUNS,TOTAL_DESIGN_LENGTH,CABLE_ROUTE,TIMESTAMP,LENGTH_VARIANCE
2,A,24X1-x,Unknown,MDG1-15,SKID MOUNTED 3MW PORTDG LCP,"3MW PORT ALTERNATOR MOUNTED JUNCTION BOX-01 (WDGT-U,WDGT-V,DE,NDE,ATD1,ATD2)",20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:07,0.0
2,A,3X1-x,Unknown,MDG1-16,SKID MOUNTED 3MW PORTDG LCP,3 MW PORT ALTERNATOR MOUNTED JUNCTION BOX-04(WLD),20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:07,0.0
2,A,3X4-e,Unknown,MDG1-17A,SKID MOUNTED 3MW PORTDG LCP,3 MW PORT DG MOUNTED EXCITATION CONTROL PANEL,20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:07,0.0
2,A,2X1.5-x,Unknown,MDG1-18,SKID MOUNTED 3MW PORTDG LCP,3 MW PORT DG MOUNTED EXCITATION CONTROL PANEL,20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:07,0.0
2,A,2X1.5-x,Unknown,MDG1-19A,SKID MOUNTED 3MW PORTDG LCP,3MW PORT ALTERNATOR MOUNTED JUNCTION BOX-02,20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:07,0.0
2,A,3X6-e,Unknown,MDG1-19,3MW PORT DG MOUNTED EXCITATION CONTROL PANEL,3MW PORT ALTERNATOR MOUNTED JUNCTION BOX-02,20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:15,0.0
2,A,3X6-e,Unknown,MDG1-20,3MW DG MOUNTED EXCITATION CONTROL PANEL,3MW PORT ALTERNATOR MOUNTED JUNCTION BOX-03,20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:13,0.0
2,A,3X2.5-e,Unknown,MDG1-21,3MW PORT DG MOUNTED EXCITATION CONTROL PANEL,3MW PORT ALTERNATOR MOUNTED JUNCTION BOX-05(DROOP),20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:13,0.0
2,A,5X1.5-e,Unknown,MDG1-22,3MW PORT DG MOUNTED EXCITATION CONTROL PANEL,3MW PORT ALTERNATOR MOUNTED JUNCTION BOX-05(DROOP),20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:13,0.0
2,A,2X1.5-x,Unknown,MDG1-23,690V MSB FWD(7G1X1),3MW PORT ALTERNATOR MOUNTED JUNCTION BOX-02,33.0,1.0,33.0,"095_HL30D-P-18A, 095_HL30D-P-20A, 095_HL20B-P-16A, 20-51-P-D-1-(325X250), 072_L75B-P-05A, 072_VL30D-P-01, 30-52-P-D-2-(250X200), 066_L45B-P-01A, 40-52-P-G-3, 066_L45C-P-05A, 066_L45C-P-06A, THROUGH METALLIC FIXED CONDUIT, 4P, , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:30,0.0
2,A,3X2.5-e,Unknown,MDG1-24,690V MSB FWD(7G1X1),3MW PORT ALTERNATOR MOUNTED JUNCTION BOX-05(DCT),33.0,1.0,33.0,"095_HL30D-P-18A, 095_HL30D-P-20A, 095_HL20B-P-16A, 20-51-P-D-1-(325X250), 072_L75B-P-05A, 072_VL30D-P-01, 30-52-P-D-2-(250X200), 066_L45B-P-01A, 40-52-P-G-3, 066_L45C-P-05A, 066_L45C-P-06A, THROUGH METALLIC FIXED CONDUIT, 4P, , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:54:24,0.0
2,A,3X2.5-e,Unknown,MDG1-24A,690V MSB FWD(7G1X1),3MW PORT ALTERNATOR MOUNTED JUNCTION BOX-05(DCT),33.0,1.0,33.0,"095_HL30D-P-18A, 095_HL30D-P-20A, 095_HL20B-P-16A, 20-51-P-D-1-(325X250), 072_L75B-P-05A, 072_VL30D-P-01, 30-52-P-D-2-(250X200), 066_L45B-P-01A, 40-52-P-G-3, 066_L45C-P-05A, 066_L45C-P-06A, THROUGH METALLIC FIXED CONDUIT, 4P, , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:54:24,0.0
2,A,3X2.5-e,Unknown,MDG1-24B,690V MSB FWD(7G1X1),3MW PORT ALTERNATOR MOUNTED JUNCTION BOX-05(DCT),33.0,1.0,33.0,"095_HL30D-P-18A, 095_HL30D-P-20A, 095_HL20B-P-16A, 20-51-P-D-1-(325X250), 072_L75B-P-05A, 072_VL30D-P-01, 30-52-P-D-2-(250X200), 066_L45B-P-01A, 40-52-P-G-3, 066_L45C-P-05A, 066_L45C-P-06A, THROUGH METALLIC FIXED CONDUIT, 4P, , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:54:24,0.0
2,A,14X1-x,Unknown,MDG1-25,690V MSB FWD(7G1X3),3MW DG MOUNTED EXCITATION CONTROL PANEL,35.0,1.0,35.0,"095_HL30D-C-24, 095_HL30D-C-25, 095_HL30D-C-26, 095_HL30C-C-01, 095_HL30D-C-21, 20-51-C-D-1-(325X250), 072_L30D-C-01, 30-52-C-D-2A-(250X200), 066_L20B-C-2A, 066_L20D-C-1A, 066_L20C-C-4A, 066_L20B-C-1A, THROUGH METALLIC FIXED CONDUIT, 3C, , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:50:09,0.0
2,A,2PX0.75-x,Unknown,MDG1-25A,690V MSB FWD(7G1X3),3MW DG MOUNTED EXCITATION CONTROL PANEL,35.0,1.0,35.0,"095_HL30D-C-24, 095_HL30D-C-25, 095_HL30D-C-26, 095_HL30C-C-01, 095_HL30D-C-21, 20-51-C-D-1-(325X250), 072_L30D-C-01, 30-52-C-D-2A-(250X200), 066_L20B-C-2A, 066_L20D-C-1A, 066_L20C-C-4A, 066_L20B-C-1A, THROUGH METALLIC FIXED CONDUIT, 3C, , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-11 19:29:54,0.0
2,A,14X1-x,Unknown,MDG1-26,690V MSB FWD(7G1X3),3MW DG MOUNTED EXCITATION CONTROL PANEL,35.0,1.0,35.0,"095_HL30D-C-24, 095_HL30D-C-25, 095_HL30D-C-26, 095_HL30C-C-01, 095_HL30D-C-21, 20-51-C-D-1-(325X250), 072_L30D-C-01, 30-52-C-D-2A-(250X200), 066_L20B-C-2A, 066_L20D-C-1A, 066_L20C-C-4A, 066_L20B-C-1A, THROUGH METALLIC FIXED CONDUIT, 3C, , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:50:09,0.0
2,A,3X2.5-e,Unknown,MDG1-27,CAT PD BOX,SKID MOUNTED 3MW PORT DG LCP,20.0,1.0,20.0,"LOCAL ROUTE, 5P, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:54:24,0.0
2,A,3X2.5-e,Unknown,MDG1-28,CAT PD BOX,SKID MOUNTED 3MW PORT DG LCP,20.0,1.0,20.0,"LOCAL ROUTE, 5P, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:54:24,0.0
2,A,3X6-e,Unknown,MDG3-1,SMPS (Inside UPS),SKID MOUNTED 3MW STBD DG LCP,24.0,1.0,24.0,"072_L20-P-08, 072_L75D-P-05, 072_L20B-P-03, 30-52-P-D-1-(250X200), 066_L45B-P-04A, 066_L20B-P-10, 066_L20B-P-10, 066_L45B-P-09, 40-45-P-G-2, 066_SCH45-P-12, 066_VL30B-P-01A, THROUGH METALLIC FIXED CONDUIT, 1P, , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:57,0.0
2,A,3X6-e,Unknown,MDG3-2,UPS,SKID MOUNTED 3MW STBD DG LCP,24.0,1.0,24.0,"072_L20-P-08, 072_L75D-P-05, 072_L20B-P-03, 30-52-P-D-1-(250X200), 066_L45B-P-04A, 066_L20B-P-10, 066_L20B-P-10, 066_L45B-P-09, 40-45-P-G-2, 066_SCH45-P-12, 066_VL30B-P-01A, THROUGH METALLIC FIXED CONDUIT, 1P, , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:57,0.0
2,A,2X1-x,Unknown,MDG3-3,UPS ALARM,SKID MOUNTED 3MW STBD DG LCP,19.0,1.0,19.0,"30-52-C-D-1-(250X200), 066_L20C-C-1A, 066_L20C-C-2A, THROUGH METALLIC FIXED CONDUIT, 1C, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:51:33,0.0
2,A,2X1.5-x,Unknown,MDG3-4,3MW STBD DG TURNING GEAR MOTOR STARTER PANEL,SKID MOUNTED 3MW STBD DG LCP,20.0,1.0,20.0,"LOCAL ROUTE, 2C, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:30,0.0
2,A,3X2.5-e,Unknown,MDG3-5,3MW STBD DG TURNING GEAR MOTOR STARTER PANEL,3MW STBD DG TURNING TURNING GEAR MOTOR ENGINE MOUNTED,20.0,1.0,20.0,"LOCAL ROUTE, 2P, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:54:24,0.0
2,A,2X1.5-x,Unknown,MDG3-6,3MW STBD DG JW HEATER ,SKID MOUNTED 3MW STBD DG LCP,20.0,1.0,20.0,"LOCAL ROUTE, 2P, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:30,0.0
2,A,7X1-x,Unknown,MDG3-7,STBY SW PUMP (721.001.020) STARTER PANEL,SKID MOUNTED 3MW STBD DG LCP,23.0,1.0,23.0,"066_L20C-C-3A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:18,0.0
2,A,3X16-e,Unknown,MDG3-8,STBY SW PUMP (721.001.020) STARTER PANEL,STBY SW PUMP (721.001.020) MOTOR,25.0,1.0,25.0,"066_L30B-P-2A, 066_L45C-P-08A, 40-52-P-G-1, 066_L45B-P-04A, 066_L20B-P-10, 066_L20B-P-10, 066_L45B-P-09, 40-45-P-G-2, 066_SCH45-P-12, 066_VL30B-P-01A, THROUGH METALLIC FIXED CONDUIT, 3P, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:54:10,0.0
2,A,2X1.5-x,Unknown,MDG3-8A,STBY SW PUMP (721.001.020) STARTER PANEL,STBY SW PUMP (721.001.020) MOTOR  THERMISTOR ,25.0,1.0,25.0,"066_L30B-P-2A, 066_L45C-P-08A, 40-52-P-G-1, 066_L45B-P-04A, 066_L20B-P-10, 066_L20B-P-10, 066_L45B-P-09, 40-45-P-G-2, 066_SCH45-P-12, 066_VL30B-P-01A, THROUGH METALLIC FIXED CONDUIT, 3P, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:30,0.0
2,A,2X1.5-x,Unknown,MDG3-8B,STBY SW PUMP (721.001.020) STARTER PANEL,STBY SW PUMP (721.001.020) MOTOR SPACE HEATER,25.0,1.0,25.0,"066_L30B-P-2A, 066_L45C-P-08A, 40-52-P-G-1, 066_L45B-P-04A, 066_L20B-P-10, 066_L20B-P-10, 066_L45B-P-09, 40-45-P-G-2, 066_SCH45-P-12, 066_VL30B-P-01A, THROUGH METALLIC FIXED CONDUIT, 3P, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:30,0.0
2,A,5X1.5-e,Unknown,MDG3-9B,FUEL SOLENOID,SKID MOUNTED 3MW STBD DG LCP,20.0,1.0,20.0,LOCAL ROUTE,2023-09-12 10:55:12,0.0
2,A,OEM,Unknown,GMMCOCABLE,ENGINE MOUNTED JB,SKID MOUNTED 3MW STBD DG LCP,5.0,1.0,5.0,GMMCO SCOPE (ENGINE MOUNTED),2023-09-12 10:42:28,0.0
2,A,OEM,Unknown,GMMCOCABLE,ENGINE MOUNTED SENSORS GMMCO SCOPE,SKID MOUNTED 3MW STBD DG LCP,10.0,1.0,10.0,GMMCO SCOPE (ENGINE MOUNTED),2023-09-12 10:42:28,0.0
2,A,OEM,Unknown,GMMCOCABLE,ADDITIONAL SENSORS GMMCO SCOPE,SKID MOUNTED 3MW STBD DG LCP,10.0,1.0,10.0,GMMCO SCOPE (ENGINE MOUNTED),2023-09-12 10:42:28,0.0
2,A,1PX0.75-x,Unknown,MDG3-11,690V MSB FWD(3G3X2),SKID MOUNTED 3MW STBD DG LCP,30.0,1.0,30.0,"095_HL30D-C-17A, 095_HL30B-C-15A, 20-52-C-D-1-(325X250), 072_SCH20-C-09, 072_L20C-C-01A, 072_L20B-C-03A, 072_L20B-C-02A, 072_SCH20-C-03A, 30-52-C-D-1-(250X200), 066_L20C-C-1A, 066_L20C-C-2A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:50:37,0.0
2,A,5X1-x,Unknown,MDG3-12,690V MSB FWD(3G3X2),SKID MOUNTED 3MW STBD DG LCP,30.0,1.0,30.0,"095_HL30D-C-17A, 095_HL30B-C-15A, 20-52-C-D-1-(325X250), 072_SCH20-C-09, 072_L20C-C-01A, 072_L20B-C-03A, 072_L20B-C-02A, 072_SCH20-C-03A, 30-52-C-D-1-(250X200), 066_L20C-C-1A, 066_L20C-C-2A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:07,0.0
2,A,2X1-x,Unknown,MDG3-13,690V MSB FWD(3G3X2),SKID MOUNTED 3MW STBD DG LCP,30.0,1.0,30.0,"095_HL30D-C-17A, 095_HL30B-C-15A, 20-52-C-D-1-(325X250), 072_SCH20-C-09, 072_L20C-C-01A, 072_L20B-C-03A, 072_L20B-C-02A, 072_SCH20-C-03A, 30-52-C-D-1-(250X200), 066_L20C-C-1A, 066_L20C-C-2A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:51:33,0.0
2,A,24X1-x,Unknown,MDG3-14,690V MSB FWD(3G3X2),SKID MOUNTED 3MW STBD DG LCP,30.0,1.0,30.0,"095_HL30D-C-17A, 095_HL30B-C-15A, 20-52-C-D-1-(325X250), 072_SCH20-C-09, 072_L20C-C-01A, 072_L20B-C-03A, 072_L20B-C-02A, 072_SCH20-C-03A, 30-52-C-D-1-(250X200), 066_L20C-C-1A, 066_L20C-C-2A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:51:07,0.0
2,A,24X1-x,Unknown,MDG3-15,SKID MOUNTED 3MW STBD DG LCP,"3MW STBD ALTERNATOR MOUNTED JUNCTION BOX-01 (WDGT-U,WDGT-V,DE,NDE,ATD1,ATD2)",20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:28,0.0
2,A,3X1-x,Unknown,MDG3-16,SKID MOUNTED 3MW STBD DG LCP,3 MW STBD ALTERNATOR MOUNTED JUNCTION BOX-04(WLD),20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:28,0.0
2,A,3X4-e,Unknown,MDG3-17A,SKID MOUNTED 3MW STBD DG LCP,3 MW STBD DG MOUNTED EXCITATION CONTROL PANEL,20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:28,0.0
2,A,2X1.5-x,Unknown,MDG3-18,SKID MOUNTED 3MW STBD DG LCP,3 MW STBD DG MOUNTED EXCITATION CONTROL PANEL,20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:28,0.0
2,A,2X1.5-x,Unknown,MDG3-19A,SKID MOUNTED 3MW STBD DG LCP ,3MW STBD ALTERNATOR MOUNTED JUNCTION BOX-02,20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:28,0.0
2,A,3X6-e,Unknown,MDG3-19,3MW STBD DG MOUNTED EXCITATION CONTROL PANEL,3MW STBD ALTERNATOR MOUNTED JUNCTION BOX-02,20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:28,0.0
2,A,3X6-e,Unknown,MDG3-20,3MW STBD DG MOUNTED EXCITATION CONTROL PANEL,3MW STBD ALTERNATOR MOUNTED JUNCTION BOX-03,20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:28,0.0
2,A,3X2.5-e,Unknown,MDG3-21,3MW STBD DG MOUNTED EXCITATION CONTROL PANEL,3MW STBD ALTERNATOR MOUNTED JUNCTION BOX-05(DROOP),20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:28,0.0
2,A,5X1.5-e,Unknown,MDG3-22,3MW STBD DG MOUNTED EXCITATION CONTROL PANEL,3MW STBD ALTERNATOR MOUNTED JUNCTION BOX-05(DROOP),20.0,1.0,20.0,LOCAL ROUTE,2023-12-14 18:24:28,0.0
2,A,2X1.5-x,Unknown,MDG3-23,690V MSB FWD(3G3X1),3MW STBD ALTERNATOR MOUNTED JUNCTION BOX-02,27.0,1.0,27.0,"095_HL30D-P-16A, 095_HL30D-P-17A, 072_L65D-P-01, 072_L75D-P-04, 072_L75D-P-05, 072_L20B-P-03, 30-52-P-D-1-(250X200), 066_L45B-P-04A, 40-52-P-G-1, 066_L45C-P-08A, 066_L30B-P-2A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:30,0.0
2,A,3X2.5-e,Unknown,MDG3-24,690V MSB FWD(3G3X1),3MW STBD ALTERNATOR MOUNTED JUNCTION BOX-05(DCT),27.0,1.0,27.0,"095_HL30D-P-16A, 095_HL30D-P-17A, 072_L65D-P-01, 072_L75D-P-04, 072_L75D-P-05, 072_L20B-P-03, 30-52-P-D-1-(250X200), 066_L45B-P-04A, 40-52-P-G-1, 066_L45C-P-08A, 066_L30B-P-2A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:54:24,0.0
2,A,3X2.5-e,Unknown,MDG3-24A,690V MSB FWD(3G3X1),3MW STBD ALTERNATOR MOUNTED JUNCTION BOX-05(DCT),27.0,1.0,27.0,"095_HL30D-P-16A, 095_HL30D-P-17A, 072_L65D-P-01, 072_L75D-P-04, 072_L75D-P-05, 072_L20B-P-03, 30-52-P-D-1-(250X200), 066_L45B-P-04A, 40-52-P-G-1, 066_L45C-P-08A, 066_L30B-P-2A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:54:24,0.0
2,A,3X2.5-e,Unknown,MDG3-24B,690V MSB FWD(3G3X1),3MW STBD ALTERNATOR MOUNTED JUNCTION BOX-05(DCT),27.0,1.0,27.0,"095_HL30D-P-16A, 095_HL30D-P-17A, 072_L65D-P-01, 072_L75D-P-04, 072_L75D-P-05, 072_L20B-P-03, 30-52-P-D-1-(250X200), 066_L45B-P-04A, 40-52-P-G-1, 066_L45C-P-08A, 066_L30B-P-2A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:54:24,0.0
2,A,14X1-x,Unknown,MDG3-25,690V MSB FWD(3G3X3),3MW DG MOUNTED EXCITATION CONTROL PANEL,32.0,1.0,32.0,"095_HL30D-C-17A, 095_HL30B-C-15A, 20-52-C-D-1-(325X250), 072_SCH20-C-09, 072_L20C-C-01A, 072_L20B-C-03A, 072_L20B-C-02A, 072_SCH20-C-03A, 30-52-C-D-1-(250X200), 066_L20C-C-1A, 066_L20C-C-2A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:50:09,0.0
2,A,2PX0.75-x,Unknown,MDG3-25A,690V MSB FWD(3G3X3),3MW DG MOUNTED EXCITATION CONTROL PANEL,32.0,1.0,32.0,"095_HL30D-C-17A, 095_HL30B-C-15A, 20-52-C-D-1-(325X250), 072_SCH20-C-09, 072_L20C-C-01A, 072_L20B-C-03A, 072_L20B-C-02A, 072_SCH20-C-03A, 30-52-C-D-1-(250X200), 066_L20C-C-1A, 066_L20C-C-2A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:51:58,0.0
2,A,14X1-x,Unknown,MDG3-26,690V MSB FWD(3G3X3),3MW DG MOUNTED EXCITATION CONTROL PANEL,32.0,1.0,32.0,"095_HL30D-C-17A, 095_HL30B-C-15A, 20-52-C-D-1-(325X250), 072_SCH20-C-09, 072_L20C-C-01A, 072_L20B-C-03A, 072_L20B-C-02A, 072_SCH20-C-03A, 30-52-C-D-1-(250X200), 066_L20C-C-1A, 066_L20C-C-2A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:50:09,0.0
2,A,3X2.5-e,Unknown,MDG3-27,CAT PD BOX,SKID MOUNTED 3MW STBD DG LCP,12.0,1.0,12.0,"30-44-P-D-1(200X100), 066_VL30B-P-01A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:54:24,0.0
2,A,3X2.5-e,Unknown,MDG3-28,CAT PD BOX,SKID MOUNTED 3MW STBD DG LCP,12.0,1.0,12.0,"30-44-P-D-1(200X100), 066_VL30B-P-01A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:54:24,0.0
2,A,3X6-e,Unknown,MDG2-1,SMPS (Inside UPS),SKID MOUNTED 2MW PORT DG LCP,16.0,1.0,16.0,"30-54-P-D-1(200X150), 063_SCH45-P-03, 40-55-P-G-1, 063_L45B-P-08, 40-57-P-G-1, 063_L45B-P-07, 40-59-P-G-1, 40-61-P-G-1, 40-63-P-G-1, 063_L45B-P-04, 063_VL20C-P-01A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:57,0.0
2,A,3X6-e,Unknown,MDG2-2,UPS,SKID MOUNTED 2MW PORT DG LCP,16.0,1.0,16.0,"30-54-P-D-1(200X150), 063_SCH45-P-03, 40-55-P-G-1, 063_L45B-P-08, 40-57-P-G-1, 063_L45B-P-07, 40-59-P-G-1, 40-61-P-G-1, 40-63-P-G-1, 063_L45B-P-04, 063_VL20C-P-01A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:57,0.0
2,A,2X1-x,Unknown,MDG2-3,UPS ALARM,SKID MOUNTED 2MW PORT DG LCP,16.0,1.0,16.0,"30-54-P-D-1(200X150), 063_L20C-C-03, 063_L20C-C-04, 066_L20B-03A, 066_L20B-02A, 063_L20B-C-03, 063_VL20C-C-01A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:51:33,0.0
2,A,2X1.5-x,Unknown,MDG2-4,2MW PORT DG TURNING GEAR MOTOR STARTER PANEL,SKID MOUNTED 2MW PORT DG LCP,25.0,1.0,25.0,LOCAL ROUTE,2023-12-14 18:24:28,0.0
2,A,3X2.5-e,Unknown,MDG2-5,2MW PORT DG TURNING GEAR MOTOR STARTER PANEL,2MW PORT DG TURNING TURNING GEAR MOTOR ENGINE MOUNTED,25.0,1.0,25.0,LOCAL ROUTE,2023-12-14 18:24:28,0.0
2,A,2X1.5-x,Unknown,MDG2-6,2MW PORT DG JW HEATER ,SKID MOUNTED 2MW PORT DG LCP,25.0,1.0,25.0,LOCAL ROUTE,2023-12-14 18:24:28,0.0
2,A,7X1-x,Unknown,MDG2-7,STBY SW PUMP (721.001.030) STARTER PANEL,SKID MOUNTED 2MW PORT DG LCP,26.5,1.0,26.5,"071_L20D-C-04A, 071_L20D-C-03A, 30-53-C-D-1-(200x150), 063_SCH20-C-12, 063_L20D-C-09, 063_L20D-C-08, 063_L20B-C-04, 063_L20C-C-05, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:18,0.0
2,A,3X16-e,Unknown,MDG2-8,STBY SW PUMP (721.001.030) STARTER PANEL,STBY SW PUMP (721.001.030) MOTOR,20.0,1.0,20.0,"071_L30D-P-04A, 071_L30D-P-05A, 30-53-P-D-1(250X200), 063_L45C-P-05, 40-54-P-G-1, 063_L45C-P-06, 063_L45B-P-09, 063_SCH45-P-01, 40-55-P-G-1, 063_L45B-P-08, LOCAL ROUTE, , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:54:10,0.0
2,A,2X1.5-x,Unknown,MDG2-8A,STBY SW PUMP (721.001.030) STARTER PANEL,STBY SW PUMP (721.001.030) MOTOR  THERMISTOR ,20.0,1.0,20.0,"071_L30D-P-04A, 071_L30D-P-05A, 30-53-P-D-1(250X200), 063_L45C-P-05, 40-54-P-G-1, 063_L45C-P-06, 063_L45B-P-09, 063_SCH45-P-01, 40-55-P-G-1, 063_L45B-P-08, LOCAL ROUTE, , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:30,0.0
2,A,2X1.5-x,Unknown,MDG2-8B,STBY SW PUMP (721.001.030) STARTER PANEL,STBY SW PUMP (721.001.030) MOTOR SPACE HEATER,20.0,1.0,20.0,"071_L30D-P-04A, 071_L30D-P-05A, 30-53-P-D-1(250X200), 063_L45C-P-05, 40-54-P-G-1, 063_L45C-P-06, 063_L45B-P-09, 063_SCH45-P-01, 40-55-P-G-1, 063_L45B-P-08, LOCAL ROUTE, , , , , , , , , , , , , , , , , , , , , , , , , , , , ",2023-09-12 10:53:30,0.0
2,A,5X1.5-e,Unknown,MDG2-9B,FUEL SOLENOID,SKID MOUNTED 2MW PORT DG LCP,20.0,1.0,20.0,LOCAL ROUTE,2023-09-12 10:55:12,0.0
2,A,OEM,Unknown,GMMCOCABLE,ENGINE MOUNTED JB,SKID MOUNTED 2MW PORT DG LCP,5.0,1.0,5.0,GMMCO SCOPE (ENGINE MOUNTED),2023-09-12 10:42:28,0.0
2,A,OEM,Unknown,GMMCOCABLE,ENGINE MOUNTED SENSORS GMMCO SCOPE,SKID MOUNTED 2MW PORT DG LCP,10.0,1.0,10.0,GMMCO SCOPE (ENGINE MOUNTED),2023-09-12 10:42:28,0.0
2,A,OEM,Unknown,GMMCOCABLE,ADDITIONAL SENSORS GMMCO SCOPE,SKID MOUNTED 2MW PORT DG LCP,10.0,1.0,10.0,GMMCO SCOPE (ENGINE MOUNTED),2023-09-12 10:42:28,0.0
2,A,1PX0.75-x,Unknown,MDG2-11,690V MSB FWD(2G2X2),SKID MOUNTED 2MW PORT DG LCP,50.1,1.0,50.1,"091_HL30D-C-10, 091_HL30D-C-08, 091_HL30D-C-05, 095_HL30B-C-10, 095_HL30B-C-09, 095_HL20B-C-01, 20-53-C-D-1-(200x150), 071_L20B-C-02, 071_VL20C-C-01, 30-53-C-D-1-(200x150), 063_SCH20-C-13, 063_L20D-C-09, 063_L20D-C-08, 063_L20B-C-05, 063_L20C-C-04, 066_L20B-03A, 066_L20B-02A, 063_L20B-C-03, 063_VL20C-C-01A, THROUGH METALLIC FIXED CONDUIT, , , , , , , , , , , , , , , , , , , ",2023-09-12 10:50:37,0.0
